CodeCommune;NomCommune;Montagne;ZoneDefavoriseeSimple;ZoneHandicapSpecifique
25422;NEUCHATEL-URTIERE;;ZDS;
25424;PREMIERS SAPINS (LES);M;;
25425;NOEL-CERNEUX;M;;
25426;NOIREFONTAINE;;ZDS;
25427;NOIRONTE;;ZDS;
25429;NOVILLARS;;ZDS;
25430;OLLANS;;ZDS;
25431;ONANS;;ZDS;
25432;ORCHAMPS-VENNES;M;;
25433;ORGEANS-BLANCHEFONTAINE;M;;
25434;ORNANS;;ZDS;
25435;ORSANS;;ZDS;
25436;ORVE;;ZDS;
25437;OSSE;;ZDS;
25438;OSSELLE-ROUTELLE;;ZDS;
25439;OUGNEY-DOUVOT;;ZDS;
25440;OUHANS;M;;
25441;OUVANS;M;;
25442;OYE-ET-PALLET;M;;
25443;PALANTINE;;ZDS;
25444;PALISE;;ZDS;
25445;PAROY;;ZDS;
25446;PASSAVANT;;ZDS;
25447;PASSONFONTAINE;M;;
25448;PELOUSEY;;ZDS;
25449;PESEUX;M;;
25450;PESSANS;;ZDS;
25451;PETITE-CHAUX;M;;
25452;PIERREFONTAINE-LES-BLAMONT;M;ZDS;
25453;PIERREFONTAINE-LES-VARANS;M;;
25454;PIREY;;ZDS;
25455;PLACEY;;ZDS;
25456;PLAIMBOIS-DU-MIROIR;M;;
25457;PLAIMBOIS-VENNES;M;;
25458;LES PLAINS-ET-GRANDS-ESSARTS;M;;
25459;LA PLANEE;M;;
25460;LE VAL;;ZDS;
25461;POMPIERRE-SUR-DOUBS;;ZDS;
25462;PONTARLIER;M;;
25463;PONT-DE-ROIDE ;M;ZDS;
25464;LES PONTETS;M;;
25465;PONT-LES-MOULINS;;ZDS;
25466;POUILLEY-FRANCAIS;;ZDS;
25467;POUILLEY-LES-VIGNES;;ZDS;
25468;POULIGNEY-LUSANS;;ZDS;
25469;PRESENTEVILLERS;;ZDS;
25470;LA PRETIERE;;ZDS;
25471;PROVENCHERE;M;;
25472;PUESSANS;;ZDS;
25473;PUGEY;;ZDS;
25474;LE PUY;;ZDS;
25475;QUINGEY;;ZDS;
25476;RAHON;;ZDS;
25477;RANCENAY;;ZDS;
25478;RANDEVILLERS;;ZDS;
25479;RANG;;ZDS;
25481;RAYNANS;;ZDS;
25482;RECOLOGNE;;ZDS;
25483;RECULFOZ;M;;
25485;REMONDANS-VAIVRE;;ZDS;
25486;REMORAY-BOUJEONS;M;;
25487;RENEDALE;M;;
25488;RENNES-SUR-LOUE;;ZDS;
25489;REUGNEY;M;;
25490;RIGNEY;;ZDS;
25491;RIGNOSOT;;ZDS;
25492;RILLANS;;ZDS;
25493;LA RIVIERE-DRUGEON;M;;
25494;ROCHEJEAN;M;;
25495;ROCHE-LEZ-BEAUPRE;;ZDS;
25496;ROCHE-LES-CLERVAL;;ZDS;
25497;ROCHES-LES-BLAMONT;;ZDS;
25498;ROGNON;;ZDS;
25499;ROMAIN;;ZDS;
25500;RONCHAUX;;ZDS;
25501;RONDEFONTAINE;M;;
25502;ROSET-FLUANS;;ZDS;
25503;ROSIERES-SUR-BARBECHE;M;;
25504;ROSUREUX;M;;
25505;ROUGEMONT;;ZDS;
25506;ROUGEMONTOT;;ZDS;
25507;ROUHE;;ZDS;
25508;ROULANS;;ZDS;
25510;RUFFEY-LE-CHATEAU;;ZDS;
25511;RUREY;;ZDS;
25512;LE RUSSEY;M;;
25513;SAINTE-ANNE;M;;
25514;SAINT-ANTOINE;M;;
25515;SAINTE-COLOMBE;M;;
25516;SAINT-GEORGES-ARMONT;;ZDS;
25517;SAINT-GORGON-MAIN;M;;
25518;SAINT-HILAIRE;;ZDS;
25519;SAINT-HIPPOLYTE;M;;
25520;SAINT-JUAN;;ZDS;
25521;SAINT-JULIEN-LES-MONTBELIARD;;ZDS;
25522;SAINT-JULIEN-LES-RUSSEY;M;;
25523;SAINTE-MARIE;;ZDS;
25524;SAINT-MAURICE-COLOMBIER;;ZDS;
25525;SAINT-POINT-LAC;M;;
25527;SAINT-VIT;;ZDS;
25528;SAMSON;;ZDS;
25529;SANCEY;M;ZDS;
25532;SAONE;;ZDS;
25533;SARAZ;;ZDS;
25534;SARRAGEOIS;M;;
25535;SAULES;;ZDS;
25536;SAUVAGNEY;;ZDS;
25537;SCEY-MAISIERES;;ZDS;
25538;SECHIN;;ZDS;
25540;SEMONDANS;;ZDS;
25541;SEPTFONTAINES;M;;
25542;SERRE-LES-SAPINS;;ZDS;
25544;SERVIN;;ZDS;
25545;SILLEY-AMANCEY;M;;
25546;SILLEY-BLEFOND;;ZDS;
25548;SOLEMONT;M;;
25549;SOMBACOUR;M;;
25550;LA SOMMETTE;M;;
25551;SOULCE-CERNAY;M;;
25552;SOURANS;;ZDS;
25553;SOYE;;ZDS;
25554;SURMONT;M;;
25556;TALLANS;;ZDS;
25557;TALLENAY;;ZDS;
25558;TARCENAY;;ZDS;
25559;THIEBOUHANS;M;;
25560;THISE;;ZDS;
25561;THORAISE;;ZDS;
25562;THULAY;;ZDS;
25563;THUREY-LE-MONT;;ZDS;
25564;TORPES;;ZDS;
25565;TOUILLON-ET-LOUTELET;M;;
25566;LA TOUR-DE-SCAY;;ZDS;
25567;TOURNANS;;ZDS;
25569;TREPOT;;ZDS;
25570;TRESSANDANS;;ZDS;
25571;TREVILLERS;M;;
25572;TROUVANS;;ZDS;
25573;URTIERE;M;;
25574;UZELLE;;ZDS;
25575;VAIRE;;ZDS;
25578;VALDAHON;M;;
25579;VAL-DE-ROULANS;;ZDS;
25582;VALLEROY;;ZDS;
25583;VALONNE;;ZDS;
25584;VALOREILLE;M;;
25586;VANDONCOURT;;ZDS;
25587;VAUCHAMPS;;ZDS;
25588;VAUCLUSE;M;;
25589;VAUCLUSOTTE;M;;
25590;VAUDRIVILLERS;;ZDS;
25591;VAUFREY;M;;
25592;VAUX-ET-CHANTEGRUE;M;;
25594;VELESMES-ESSARTS;;ZDS;
25595;VELLEROT-LES-BELVOIR;;ZDS;
25596;VELLEROT-LES-VERCEL;M;;
25597;VELLEVANS;M;ZDS;
25598;VENISE;;ZDS;
25599;VENNANS;;ZDS;
25600;VENNES;M;;
25601;VERCEL-VILLEDIEU-LE-CAMP;M;;
25602;VERGRANNE;;ZDS;
25604;VERNE;;ZDS;
25605;VERNIERFONTAINE;M;;
25607;VERNOIS-LES-BELVOIR;M;;
25608;LE VERNOY;;ZDS;
25609;VERRIERES-DE-JOUX;M;;
25611;LA VEZE;;ZDS;
25612;VIEILLEY;;ZDS;
25613;VIETHOREY;;ZDS;
25615;VILLARS-LES-BLAMONT;M;;
25616;VILLARS-SAINT-GEORGES;;ZDS;
25617;VILLARS-SOUS-DAMPJOUX;M;ZDS;
25618;VILLARS-SOUS-ECOT;;ZDS;
25619;LES VILLEDIEU;M;;
25620;VILLE-DU-PONT;M;;
25621;VILLENEUVE-D'AMONT;M;;
25622;VILLERS-BUZON;;ZDS;
25623;VILLERS-CHIEF;M;;
25624;VILLERS-GRELOT;;ZDS;
25625;VILLERS-LA-COMBE;M;;
25626;VILLERS-SAINT-MARTIN;;ZDS;
25627;VILLERS-SOUS-CHALAMONT;M;;
25628;VILLERS-SOUS-MONTROND;;ZDS;
25629;VOILLANS;;ZDS;
25630;VOIRES;M;;
25631;VORGES-LES-PINS;;ZDS;
25633;VUILLAFANS;M;;
25634;VUILLECIN;M;;
25635;VYT-LES-BELVOIR;M;ZDS;
26001;SOLAURE-EN-DIOIS;M;;
26003;ALEYRAC;M;;
26011;AOUSTE-SUR-SYE;M;;
26012;ARNAYON;M;;
26013;ARPAVON;M;;
26014;ARTHEMONAY;;;ZHS
26015;AUBENASSON;M;;
26016;AUBRES;M;;
26017;AUCELON;M;;
26018;AULAN;M;;
26019;AUREL;M;;
26020;LA REPARA-AURIPLES;;ZDS;
26021;AUTICHAMP;;ZDS;
26022;BALLONS;M;;
26023;BARBIERES;M;;
26024;BARCELONNE;M;;
26025;BARNAVE;M;;
26026;BARRET-DE-LIOURE;M;;
26027;BARSAC;M;;
26028;BATHERNAY;;ZDS;
26030;LA BATIE-DES-FONDS;M;;
26032;LA BAUME-CORNILLANE;M;;
26035;BEAUFORT-SUR-GERVANNE;M;;
26036;BEAUMONT-EN-DIOIS;M;;
26039;BEAUREGARD-BARET;M;;
26040;BEAURIERES;M;;
26043;BEAUVOISIN;M;;
26046;BELLECOMBE-TARENDOL;M;;
26047;BELLEGARDE-EN-DIOIS;M;;
26048;BENIVAY-OLLON;M;;
26050;BESIGNAN;M;;
26051;BEZAUDUN-SUR-BINE;M;;
26055;BOULC ;M;;
26056;BOURDEAUX;M;;
26059;BOUVANTE;M;;
26060;BOUVIERES;M;;
26062;BRETTE;M;;
26063;BUIS-LES-BARONNIES;M;;
26066;LE CHAFFAL;M;;
26067;CHALANCON;M;;
26068;LE CHALON;;;ZHS
26069;CHAMALOC;M;;
26074;LA CHAPELLE-EN-VERCORS;M;;
26075;LA CHARCE;M;;
26076;CHARENS;M;;
26080;CHASTEL-ARNAUD;M;;
26081;CHATEAUDOUBLE;M;ZDS;
26082;CHATEAUNEUF-DE-BORDETTE;M;;
26086;CHATILLON-EN-DIOIS;M;;
26089;CHAUDEBONNE;M;;
26090;LA CHAUDIERE;M;;
26091;CHAUVAC (-LAUX-MONTAUX );M;;
26098;COBONNE;M;;
26100;COMBOVIN;M;;
26101;COMPS;M;;
26103;CONDORCET;M;;
26104;CORNILLAC;M;;
26105;CORNILLON-SUR-L'OULE;M;;
26107;CREPOL;;;ZHS
26108;CREST;M;;
26111;CRUPIES;M;;
26112;CURNIER;M;;
26113;DIE;M;;
26114;DIEULEFIT;M;;
26115;DIVAJEU;;ZDS;
26117;ECHEVIS;M;;
26122;ESPENEL;M;;
26123;ESTABLET;M;;
26126;EYGALAYES;M;;
26127;EYGALIERS;M;;
26128;EYGLUY-ESCOULIN;M;;
26130;EYROLES;M;;
26131;EYZAHUT;M;;
26134;FELINES-SUR-RIMANDOULE;M;;
26135;FERRASSIERES;M;;
26136;VAL-MARAVEL;M;;
26137;FRANCILLON-SUR-ROUBION;M;;
26140;GEYSSANS;;;ZHS
26141;GIGORS-ET-LOZERON;M;;
26142;GLANDAGE;M;;
26143;LE GRAND-SERRE;;ZDS;
26147;GUMIANE;M;;
26148;HAUTERIVES;;;ZHS
26149;HOSTUN;M;;
26150;IZON-LA-BRUISSE;M;;
26152;JONCHERES;M;;
26153;LABOREL;M;;
26154;LACHAU;M;;
26159;LAVAL-D'AIX;M;;
26161;LEMPS;M;;
26163;LEONCEL;M;;
26164;LESCHES-EN-DIOIS;M;;
26167;LUC-EN-DIOIS;M;;
26168;LUS-LA-CROIX-HAUTE;M;;
26175;MARIGNAC-EN-DIOIS;M;;
26178;MENGLON;M;;
26181;MEVOUILLON;M;;
26183;MIRABEL-ET-BLACONS;M;;
26184;MIRIBEL;;ZDS;
26186;MISCON;M;;
26189;MONTAUBAN-SUR-L'OUVEZE;M;;
26190;MONTAULIEU;M;;
26193;MONTBRUN-LES-BAINS;M;;
26194;MONTCHENU;;ZDS;
26195;MONTCLAR-SUR-GERVANNE;M;;
26199;MONTFERRAND-LA-FARE;M;;
26200;MONTFROC;M;;
26201;MONTGUERS;M;;
26202;MONTJOUX;M;;
26203;MONTJOYER;;;ZHS
26204;MONTLAUR-EN-DIOIS;M;;
26205;MONTMAUR-EN-DIOIS;M;;
26207;MONTMIRAL;;ZDS;
26209;MONTREAL-LES-SOURCES;M;;
26210;MONTRIGAUD;;ZDS;
26214;MORNANS;M;;
26215;LA MOTTE-CHALANCON;M;;
26217;LA MOTTE-FANJAS;M;ZDS;
26221;OMBLEZE;M;;
26222;ORCINAS;M;;
26223;ORIOL-EN-ROYANS;M;;
26224;OURCHES;M;;
26226;LE PEGUE;M;;
26227;PELONNE;M;;
26228;PENNES-LE-SEC;M;;
26229;LA PENNE-SUR-L'OUVEZE;M;;
26232;PEYRUS;M;;
26234;PIEGROS-LA-CLASTRE;M;;
26236;PIERRELONGUE;M;;
26238;LES PILLES;M;;
26239;PLAISIANS;M;;
26240;PLAN-DE-BAIX;M;;
26241;LE POET-CELARD;M;;
26242;LE POET-EN-PERCIP;M;;
26243;LE POET-LAVAL;M;;
26244;LE POET-SIGILLAT;M;;
26245;POMMEROL;M;;
26246;PONET-ET-SAINT-AUBAN;M;;
26248;PONTAIX;M;;
26249;PONT-DE-BARRET;M;;
26251;PORTES-EN-VALDAINE;;;ZHS
26253;POYOLS;M;;
26254;PRADELLE;M;;
26255;LES PRES;M;;
26256;PROPIAC;M;;
26259;RATIERES;;;ZHS
26261;REAUVILLE;;;ZHS
26262;RECOUBEAU-JANSAC;M;;
26263;REILHANETTE;M;;
26264;REMUZAT;M;;
26266;RIMON-ET-SAVEL;M;;
26267;RIOMS;M;;
26268;ROCHEBAUDIN;M;;
26269;ROCHEBRUNE;M;;
26270;ROCHECHINARD;M;;
26272;ROCHEFORT-EN-VALDAINE;;;ZHS
26273;ROCHEFORT-SAMSON;M;;
26274;ROCHEFOURCHAT;M;;
26276;ROCHE-SAINT-SECRET-BECONNE;M;;
26277;LA ROCHE-SUR-GRANE;;ZDS;
26278;LA ROCHE-SUR-LE-BUIS;M;;
26279;LA ROCHETTE-DU-BUIS;M;;
26282;ROMEYER;M;;
26283;ROTTIER;M;;
26284;ROUSSAS;;;ZHS
26285;ROUSSET-LES-VIGNES;M;;
26286;ROUSSIEUX;M;;
26288;SAHUNE;M;;
26289;SAILLANS;M;;
26290;SAINT-AGNAN-EN-VERCORS;M;;
26291;SAINT-ANDEOL ;M;;
26292;SAINT-AUBAN-SUR-L'OUVEZE;M;;
26293;SAINT-AVIT;;;ZHS
26296;SAINT-BENOIT-EN-DIOIS;M;;
26297;SAINT-BONNET-DE-VALCLERIEUX;;ZDS;
26298;SAINT-CHRISTOPHE-ET-LE-LARIS;;ZDS;
26299;SAINTE-CROIX;M;;
26300;SAINT-DIZIER-EN-DIOIS;M;;
26302;SAINTE-EULALIE-EN-ROYANS;M;;
26303;SAINTE-EUPHEMIE-SUR-OUVEZE;M;;
26304;SAINT-FERREOL-TRENTE-PAS;M;;
26306;SAINTE-JALLE;M;;
26307;SAINT-JEAN-EN-ROYANS;M;;
26308;SAINT-JULIEN-EN-QUINT;M;;
26309;SAINT-JULIEN-EN-VERCORS;M;;
26310;SAINT-LAURENT-D'ONAY;;ZDS;
26311;SAINT-LAURENT-EN-ROYANS;M;;
26315;SAINT-MARTIN-EN-VERCORS;M;;
26316;SAINT-MARTIN-LE-COLONEL;M;;
26318;SAINT-MAY;M;;
26319;SAINT-MICHEL-SUR-SAVASSE;;;ZHS
26320;SAINT-NAZAIRE-EN-ROYANS;M;;
26321;SAINT-NAZAIRE-LE-DESERT;M;;
26327;SAINT-ROMAN ;M;;
26328;SAINT-SAUVEUR-EN-DIOIS;M;;
26329;SAINT-SAUVEUR-GOUVERNET;M;;
26331;SAINT-THOMAS-EN-ROYANS;M;ZDS;
26334;SALETTES;M;ZDS;
26335;SALLES-SOUS-BOIS;;;ZHS
26336;SAOU;M;;
26340;SEDERON;M;;
26343;SOUSPIERRE;M;;
26344;SOYANS;M;;
26346;SUZE;M;;
26349;TERSANNE;;ZDS;
26350;TEYSSIERES;M;;
26351;LES TONILS;M;;
26352;LA TOUCHE;;;ZHS
26354;TRESCHENU-CREYERS;M;;
26356;TRUINAS;M;;
26359;VACHERES-EN-QUINT;M;;
26361;VALDROME;M;;
26363;VALOUSE;M;;
26364;VASSIEUX-EN-VERCORS;M;;
26365;VAUNAVEYS-LA-ROCHETTE;M;;
26367;VENTEROL;M;;
26368;VERCHENY;M;;
26369;VERCLAUSE;M;;
26370;VERCOIRAN;M;;
26371;VERONNE;M;;
26372;VERS-SUR-MEOUGE;M;;
26373;VESC;M;;
26374;VILLEBOIS-LES-PINS;M;;
26375;VILLEFRANCHE-LE-CHATEAU;M;;
26376;VILLEPERDRIX;M;;
26378;VOLVENT;M;;
26381;JAILLANS;M;;
26382;SAINT-VINCENT-LA-COMMANDERIE;M;;
29082;ILE-DE-BATZ;;;ZHS
29083;ILE-DE-SEIN;;;ZHS
29084;ILE-MOLENE;;;ZHS
29155;OUESSANT;;;ZHS
2A001;AFA;M;;
2A006;ALATA;M;;
2A008;ALBITRECCIA;M;;
2A011;ALTAGENE;M;;
2A014;AMBIEGNA;M;;
2A017;APPIETTO;M;;
2A018;ARBELLARA;M;;
2A019;ARBORI;M;;
2A021;ARGIUSTA-MORICCIO;M;;
2A022;ARRO;M;;
2A024;AULLENE;M;;
2A026;AZILONE-AMPAZA;M;;
2A027;AZZANA;M;;
2A028;BALOGNA;M;;
2A031;BASTELICA;M;;
2A032;BASTELICACCIA;M;;
2A035;BELVEDERE-CAMPOMORO;M;;
2A038;BILIA;M;;
2A040;BOCOGNANO;M;;
2A041;BONIFACIO;M;;
2A048;CALCATOGGIO;M;;
2A056;CAMPO;M;;
2A060;CANNELLE;M;;
2A061;CARBINI;M;;
2A062;CARBUCCIA;M;;
2A064;CARDO-TORGIA;M;;
2A065;CARGESE;M;;
2A066;CARGIACA;M;;
2A070;CASAGLIONE;M;;
2A071;CASALABRIVA;M;;
2A085;CAURO;M;;
2A089;CIAMANNACCE;M;;
2A090;COGGIA;M;;
2A091;COGNOCOLI-MONTICCHI;M;;
2A092;CONCA;M;;
2A094;CORRANO;M;;
2A098;COTI-CHIAVARI;M;;
2A099;COZZANO;M;;
2A100;CRISTINACCE;M;;
2A103;CUTTOLI-CORTICCHIATO;M;;
2A104;ECCICA-SUARELLA;M;;
2A108;EVISA;M;;
2A114;FIGARI;M;;
2A115;FOCE;M;;
2A117;FORCIOLO;M;;
2A118;FOZZANO;M;;
2A119;FRASSETO;M;;
2A127;GIUNCHETO;M;;
2A128;GRANACE;M;;
2A129;GROSSA;M;;
2A130;GROSSETO-PRUGNA;M;;
2A131;GUAGNO;M;;
2A132;GUARGUALE;M;;
2A133;GUITERA-LES-BAINS;M;;
2A139;LECCI;M;;
2A141;LETIA;M;;
2A142;LEVIE;M;;
2A144;LOPIGNA;M;;
2A146;LORETO-DI-TALLANO;M;;
2A154;MARIGNANA;M;;
2A158;MELA;M;;
2A160;MOCA-CROCE;M;;
2A163;MONACIA-D'AULLENE;M;;
2A174;MURZO;M;;
2A181;OCANA;M;;
2A186;OLIVESE;M;;
2A189;OLMETO;M;;
2A191;OLMICCIA;M;;
2A196;ORTO;M;;
2A197;OSANI;M;;
2A198;OTA;M;;
2A200;PALNECA;M;;
2A203;PARTINELLO;M;;
2A204;PASTRICCIOLA;M;;
2A209;PERI;M;;
2A211;PETRETO-BICCHISANO;M;;
2A212;PIANA;M;;
2A215;PIANOTOLLI-CALDARELLO;M;;
2A228;PIETROSELLA;M;;
2A232;PILA-CANALE;M;;
2A240;POGGIOLO;M;;
2A247;PORTO-VECCHIO;M;;
2A249;PROPRIANO;M;;
2A253;QUASQUARA;M;;
2A254;QUENZA;M;;
2A258;RENNO;M;;
2A259;REZZA;M;;
2A262;ROSAZIA;M;;
2A266;SALICE;M;;
2A268;SAMPOLO;M;;
2A269;SARI-SOLENZARA ;M;;
2A270;SARI-D'ORCINO;M;;
2A271;SARROLA-CARCOPINO;M;;
2A272;SARTENE;M;;
2A276;SERRA-DI-FERRO;M;;
2A278;SERRA-DI-SCOPAMENE;M;;
2A279;SERRIERA;M;;
2A282;SOCCIA;M;;
2A284;SOLLACARO;M;;
2A285;SORBOLLANO;M;;
2A288;SOTTA;M;;
2A295;SANT'ANDREA-D'ORCINO;M;;
2A300;SAN-GAVINO-DI-CARBINI;M;;
2A308;SAINTE-LUCIE-DE-TALLANO;M;;
2A310;SANTA-MARIA-FIGANIELLA;M;;
2A312;SANTA-MARIA-SICHE;M;;
2A322;TASSO;M;;
2A323;TAVACO;M;;
2A324;TAVERA;M;;
2A326;TOLLA;M;;
2A330;UCCIANI;M;;
2A331;URBALACONE;M;;
2A336;VALLE-DI-MEZZANA;M;;
2A345;VERO;M;;
2A348;VICO;M;;
2A349;VIGGIANELLO;M;;
2A351;VILLANOVA;M;;
2A357;ZERUBIA;M;;
2A358;ZEVACO;M;;
2A359;ZICAVO;M;;
2A360;ZIGLIARA;M;;
2A362;ZONZA;M;;
2A363;ZOZA;M;;
2B002;AGHIONE;M;;
2B003;AITI;M;;
2B005;ALANDO;M;;
2B007;ALBERTACCE;M;;
2B009;Aléria;;;ZHS
2B010;ALGAJOLA;M;;
2B012;ALTIANI;M;;
2B013;ALZI;M;;
2B015;AMPRIANI;M;;
2B016;ANTISANTI;M;;
2B020;AREGNO;M;;
2B023;ASCO;M;;
2B025;AVAPESSA;M;;
2B029;BARBAGGIO;M;;
2B030;BARRETTALI;M;;
2B034;BELGODERE;M;;
2B036;BIGORNO;M;;
2B037;Biguglia;;;ZHS
2B039;BISINCHI;M;;
2B042;Borgo;;;ZHS
2B043;BRANDO;M;;
2B045;BUSTANICO;M;;
2B046;CAGNANO;M;;
2B047;CALACUCCIA;M;;
2B049;CALENZANA;M;;
2B051;CAMBIA;M;;
2B052;CAMPANA;M;;
2B053;CAMPI;M;;
2B054;CAMPILE;M;;
2B055;CAMPITELLO;M;;
2B057;Canale-di-Verde;;;ZHS
2B058;CANARI;M;;
2B059;CANAVAGGIA;M;;
2B063;CARCHETO-BRUSTICO;M;;
2B067;CARPINETO;M;;
2B068;CARTICASI;M;;
2B069;CASABIANCA;M;;
2B072;CASALTA;M;;
2B073;CASAMACCIOLI;M;;
2B074;CASANOVA;M;;
2B075;CASEVECCHIE;M;;
2B077;Castellare-di-Casinca;;;ZHS
2B078;CASTELLARE-DI-MERCURIO;M;;
2B079;CASTELLO-DI-ROSTINO;M;;
2B080;CASTIFAO;M;;
2B081;CASTIGLIONE;M;;
2B082;CASTINETA;M;;
2B083;CASTIRLA;M;;
2B084;CATERI;M;;
2B086;CENTURI;M;;
2B087;Cervione;;;ZHS
2B088;CHIATRA;M;;
2B093;CORBARA;M;;
2B095;CORSCIA;M;;
2B096;CORTE;M;;
2B097;COSTA;M;;
2B101;CROCE;M;;
2B102;CROCICCHIA;M;;
2B105;ERBAJOLO;M;;
2B106;ERONE;M;;
2B107;ERSA;M;;
2B109;FARINOLE;M;;
2B110;FAVALELLO;M;;
2B111;FELCE;M;;
2B112;FELICETO;M;;
2B113;FICAJA;M;;
2B116;FOCICCHIA;M;;
2B120;Furiani;;;ZHS
2B121;GALERIA;M;;
2B122;GAVIGNANO;M;;
2B123;Ghisonaccia;;;ZHS
2B124;GHISONI;M;;
2B125;GIOCATOJO;M;;
2B126;GIUNCAGGIO;M;;
2B135;ISOLACCIO-DI-FIUMORBO;M;;
2B136;LAMA;M;;
2B137;LANO;M;;
2B138;LAVATOGGIO;M;;
2B140;LENTO;M;;
2B143;Linguizzetta;;;ZHS
2B145;LORETO-DI-CASINCA;M;;
2B147;LOZZI;M;;
2B148;Lucciana;;;ZHS
2B149;LUGO-DI-NAZZA;M;;
2B150;LUMIO;M;;
2B152;LURI;M;;
2B153;MANSO;M;;
2B155;MATRA;M;;
2B156;MAUSOLEO;M;;
2B157;MAZZOLA;M;;
2B159;MERIA;M;;
2B161;MOITA;M;;
2B162;MOLTIFAO;M;;
2B164;MONACIA-D'OREZZA;M;;
2B165;MONCALE;M;;
2B166;MONTE;M;;
2B167;MONTEGROSSO;M;;
2B168;MONTICELLO;M;;
2B169;MOROSAGLIA;M;;
2B170;MORSIGLIA;M;;
2B171;MURACCIOLE;M;;
2B172;MURATO;M;;
2B173;MURO;M;;
2B175;NESSA;M;;
2B176;NOCARIO;M;;
2B177;NOCETA;M;;
2B178;NONZA;M;;
2B179;NOVALE;M;;
2B180;NOVELLA;M;;
2B182;OCCHIATANA;M;;
2B183;OGLIASTRO;M;;
2B184;OLCANI;M;;
2B185;OLETTA;M;;
2B187;OLMETA-DI-CAPOCORSO;M;;
2B188;OLMETA-DI-TUDA;M;;
2B190;OLMI-CAPPELLA;M;;
2B192;OLMO;M;;
2B193;OMESSA;M;;
2B194;ORTALE;M;;
2B195;ORTIPORIO;M;;
2B199;PALASCA;M;;
2B201;PANCHERACCIA;M;;
2B202;PARATA;M;;
2B205;PATRIMONIO;M;;
2B206;PENTA-ACQUATELLA;M;;
2B207;Penta-di-Casinca;;;ZHS
2B208;PERELLI;M;;
2B210;PERO-CASEVECCHIE;M;;
2B213;PIANELLO;M;;
2B214;PIANO;M;;
2B216;PIAZZALI;M;;
2B217;PIAZZOLE;M;;
2B218;PIEDICORTE-DI-GAGGIO;M;;
2B219;PIEDICROCE;M;;
2B220;PIEDIGRIGGIO;M;;
2B221;PIEDIPARTINO;M;;
2B222;PIE-D'OREZZA;M;;
2B223;PIETRALBA;M;;
2B224;PIETRACORBARA;M;;
2B225;PIETRA-DI-VERDE;M;;
2B226;PIETRASERENA;M;;
2B227;PIETRICAGGIO;M;;
2B229;PIETROSO;M;;
2B230;PIEVE;M;;
2B231;PIGNA;M;;
2B233;PINO;M;;
2B234;PIOBETTA;M;;
2B235;PIOGGIOLA;M;;
2B236;POGGIO-DI-NAZZA;M;;
2B238;POGGIO-DI-VENACO;M;;
2B239;POGGIO-D'OLETTA;M;;
2B241;POGGIO-MARINACCIO;M;;
2B242;Poggio-Mezzana;;;ZHS
2B243;POLVEROSO;M;;
2B244;POPOLASCA;M;;
2B245;PORRI;M;;
2B246;LA PORTA;M;;
2B248;PRATO-DI-GIOVELLINA;M;;
2B250;PRUNELLI-DI-CASACCONI;M;;
2B251;PRUNELLI-DI-FIUMORBO;M;;
2B252;PRUNO;M;;
2B255;QUERCITELLO;M;;
2B256;RAPAGGIO;M;;
2B257;RAPALE;M;;
2B260;RIVENTOSA;M;;
2B261;ROGLIANO;M;;
2B263;ROSPIGLIANI;M;;
2B264;RUSIO;M;;
2B265;RUTALI;M;;
2B267;SALICETO;M;;
2B273;SCATA;M;;
2B274;SCOLCA;M;;
2B275;SERMANO;M;;
2B277;SERRA-DI-FIUMORBO;M;;
2B280;SILVARECCIO;M;;
2B281;SISCO;M;;
2B283;SOLARO;M;;
2B286;Sorbo-Ocagnano;;;ZHS
2B287;SORIO;M;;
2B289;SOVERIA;M;;
2B290;SPELONCATO;M;;
2B291;STAZZONA;M;;
2B292;SANT'ANDREA-DI-BOZIO;M;;
2B293;SANT'ANDREA-DI-COTONE;M;;
2B296;SANT'ANTONINO;M;;
2B297;SAN-DAMIANO;M;;
2B299;SAN-GAVINO-D'AMPUGNANI;M;;
2B301;SAN-GAVINO-DI-TENDA;M;;
2B302;SAN-GIOVANNI-DI-MORIANI;M;;
2B303;San-Giuliano;;;ZHS
2B304;SAN-LORENZO;M;;
2B305;SAN-MARTINO-DI-LOTA;M;;
2B306;SANTA-LUCIA-DI-MERCURIO;M;;
2B307;Santa-Lucia-di-Moriani;;;ZHS
2B309;SANTA-MARIA-DI-LOTA;M;;
2B311;Santa-Maria-Poggio;;;ZHS
2B313;San-Nicolao;;;ZHS
2B314;SANTO-PIETRO-DI-TENDA;M;;
2B315;SANTO-PIETRO-DI-VENACO;M;;
2B316;SANTA-REPARATA-DI-BALAGNA;M;;
2B317;SANTA-REPARATA-DI-MORIANI;M;;
2B318;Taglio-Isolaccio;;;ZHS
2B319;Talasani ;;;ZHS
2B320;TALLONE;M;;
2B321;TARRANO;M;;
2B327;TOMINO;M;;
2B328;TOX;M;;
2B329;TRALONCA;M;;
2B332;URTACA;M;;
2B333;VALLECALLE;M;;
2B334;VALLE-D'ALESANI;M;;
2B335;Valle-di-Campoloro;;;ZHS
2B337;VALLE-DI-ROSTINO;M;;
2B338;VALLE-D'OREZZA;M;;
2B339;VALLICA;M;;
2B340;VELONE-ORNETO;M;;
2B341;VENACO;M;;
2B342;VENTISERI;M;;
2B343;Venzolasca;;;ZHS
2B344;VERDESE;M;;
2B346;Vescovato;;;ZHS
